journal_id,line_number,post_date,period,fiscal_year,gl_account,department,project,debit_amount,credit_amount,description,reference,source,document_type,status,reversal_flag,reversal_journal,created_date,updated_date,updated_time,updated_by,batch_session
1003263,2,2023-11-29,202311,2023,4100,0000,,0.0,,ice 1003263                                   1003,263             ARIN,VP,N,,,1231,2029-12-31,,,H        9,60824
1003264,1,2024-04-28,202404,2024,1200,0000,,876.38,,ice 1003264                                   1003,264             ARIN,VP,N,,,1240,,,,H        3,80991
1003264,2,2024-04-28,202404,2024,4100,0000,,0.0,,ice 1003264                                   1003,264             ARIN,VP,N,,,1240,,2028-04-07,,H        3,80991
1003265,1,2023-06-15,202306,2023,1200,0000,,4605.26,,ice 1003265                                   1003,265             ARIN,VP,N,,,1230,2015-12-30,,,H        1,78749
1003265,2,2023-06-15,202306,2023,4100,0000,,0.0,,ice 1003265                                   1003,265             ARIN,VP,N,,,1230,2015-12-30,,,H        1,78749
1003266,1,2024-06-23,202406,2024,1200,0000,,1977.35,,ice 1003266                                   1003,266             ARIN,VP,N,,,1240,,,,H        4,67008
1003266,2,2024-06-23,202406,2024,4100,0000,,0.0,,ice 1003266                                   1003,266             ARIN,VP,N,,,1240,,,,H        4,67008
1003267,1,2024-03-19,202403,2024,1200,0000,,787.44,,ice 1003267                                   1003,267             ARIN,VP,N,,,1240,,,,H        2,55995
1003267,2,2024-03-19,202403,2024,4100,0000,,0.0,,ice 1003267                                   1003,267             ARIN,VP,N,,,1240,,,,H        2,55995
1003268,1,2023-12-03,202312,2023,1200,0000,,1357.4,,ice 1003268                                   1003,268             ARIN,VP,N,,,1231,2003-12-31,2003-09-14,,H        8,43181
1003268,2,2023-12-03,202312,2023,4100,0000,,0.0,,ice 1003268                                   1003,268             ARIN,VP,N,,,1231,2003-12-31,,,H        8,43181
1003269,1,2023-03-14,202303,2023,1200,0000,,6088.75,,ice 1003269                                   1003,269             ARIN,VP,N,,,1230,2014-12-30,,,H        1,16668
1003269,2,2023-03-14,202303,2023,4100,0000,,0.0,,ice 1003269                                   1003,269             ARIN,VP,N,,,1230,2014-12-30,,,H        1,16668
1003270,1,2023-08-23,202308,2023,1200,0000,,809.87,,ice 1003270                                   1003,270             ARIN,VP,N,,,1230,2023-12-30,,,H        7,35884
1003270,2,2023-08-23,202308,2023,4100,0000,,0.0,,ice 1003270                                   1003,270             ARIN,VP,N,,,1230,2023-12-30,,,H        7,35884
1003271,1,2023-01-22,202301,2023,1200,0000,,1239.49,,ice 1003271                                   1003,271             ARIN,VP,N,,,1230,2022-12-30,,,H        6,84305
1003271,2,2023-01-22,202301,2023,4100,0000,,0.0,,ice 1003271                                   1003,271             ARIN,VP,N,,,1230,2022-12-30,,,H        6,84305
1003272,1,2023-05-11,202305,2023,1200,0000,,867.81,,ice 1003272                                   1003,272             ARIN,VP,N,,,1230,2011-12-30,,,H        2,74086
1003272,2,2023-05-11,202305,2023,4100,0000,,0.0,,ice 1003272                                   1003,272             ARIN,VP,N,,,1230,2011-12-30,,,H        2,74086
1003273,1,2024-07-20,202407,2024,1200,0000,,2040.4,,ice 1003273                                   1003,273             ARIN,VP,N,,,1240,,,,H        2,65714
1003273,2,2024-07-20,202407,2024,4100,0000,,0.0,,ice 1003273                                   1003,273             ARIN,VP,N,,,1240,,,,H        2,65714
1003274,1,2023-04-03,202304,2023,1200,0000,,902.52,,ice 1003274                                   1003,274             ARIN,VP,N,,,1230,2003-12-30,,,H        2,39662
1003274,2,2023-04-03,202304,2023,4100,0000,,0.0,,ice 1003274                                   1003,274             ARIN,VP,N,,,1230,2003-12-30,,,H        2,39662
1003275,1,2024-01-18,202401,2024,1200,0000,,4670.97,,ice 1003275                                   1003,275             ARIN,VP,N,,,1240,,,,H        9,38557
1003275,2,2024-01-18,202401,2024,4100,0000,,0.0,,ice 1003275                                   1003,275             ARIN,VP,N,,,1240,,,,H        9,38557
1003276,1,2024-06-09,202406,2024,1200,0000,,1218.5,,ice 1003276                                   1003,276             ARIN,VP,N,,,1240,,,,H        4,80706
1003276,2,2024-06-09,202406,2024,4100,0000,,0.0,,ice 1003276                                   1003,276             ARIN,VP,N,,,1240,,,,H        4,80706
1003277,1,2023-12-17,202312,2023,1200,0000,,1694.49,,ice 1003277                                   1003,277             ARIN,VP,N,,,1231,2017-12-31,,,H        2,10365
1003277,2,2023-12-17,202312,2023,4100,0000,,0.0,,ice 1003277                                   1003,277             ARIN,VP,N,,,1231,2017-12-31,2017-06-20,,H        2,10365
1003278,1,2023-05-30,202305,2023,1200,0000,,4416.54,,ice 1003278                                   1003,278             ARIN,VP,N,,,1230,2030-12-30,,,H        6,81135
1003278,2,2023-05-30,202305,2023,4100,0000,,0.0,,ice 1003278                                   1003,278             ARIN,VP,N,,,1230,2030-12-30,,,H        6,81135
1003279,1,2023-11-06,202311,2023,1200,0000,,38007.37,,ice 1003279                                   1003,279             ARIN,VP,N,,,1231,2006-12-31,2006-10-23,,H        2,69261
1003279,2,2023-11-06,202311,2023,4100,0000,,0.0,,ice 1003279                                   1003,279             ARIN,VP,N,,,1231,2006-12-31,,,H        2,69261
1003280,1,2023-01-05,202301,2023,1200,0000,,219.71,,ice 1003280                                   1003,280             ARIN,VP,N,,,1230,2005-12-30,,,H        7,15132
1003280,2,2023-01-05,202301,2023,4100,0000,,0.0,,ice 1003280                                   1003,280             ARIN,VP,N,,,1230,2005-12-30,,,H        7,15132
1003281,1,2023-06-19,202306,2023,1200,0000,,1957.66,,ice 1003281                                   1003,281             ARIN,VP,N,,,1230,2019-12-30,,,H        7,48356
1003281,2,2023-06-19,202306,2023,4100,0000,,0.0,,ice 1003281                                   1003,281             ARIN,VP,N,,,1230,2019-12-30,,,H        7,48356
1003282,1,2024-02-02,202402,2024,1200,0000,,1854.85,,ice 1003282                                   1003,282             ARIN,VP,N,,,1240,,,,H        4,86488
1003282,2,2024-02-02,202402,2024,4100,0000,,0.0,,ice 1003282                                   1003,282             ARIN,VP,N,,,1240,,,,H        4,86488
1003283,1,2023-07-23,202307,2023,1200,0000,,8880.03,,ice 1003283                                   1003,283             ARIN,VP,N,,,1230,2023-12-30,,,H        9,52247
1003283,2,2023-07-23,202307,2023,4100,0000,,0.0,,ice 1003283                                   1003,283             ARIN,VP,N,,,1230,2023-12-30,,,H        9,52247
1003284,1,2024-08-01,202408,2024,1200,0000,,1334.94,,ice 1003284                                   1003,284             ARIN,VP,N,,,1240,,2001-06-19,,H        5,24151
1003284,2,2024-08-01,202408,2024,4100,0000,,0.0,,ice 1003284                                   1003,284             ARIN,VP,N,,,1240,,,,H        5,24151
1003285,1,2023-05-04,202305,2023,1200,0000,,1870.96,,ice 1003285                                   1003,285             ARIN,VP,N,,,1230,2004-12-30,,,H        8,80955
1003285,2,2023-05-04,202305,2023,4100,0000,,0.0,,ice 1003285                                   1003,285             ARIN,VP,N,,,1230,2004-12-30,,,H        8,80955
1003286,1,2023-12-23,202312,2023,1200,0000,,52657.07,,ice 1003286                                   1003,286             ARIN,VP,N,,,1231,2023-12-31,,,H        2,19780
1003286,2,2023-12-23,202312,2023,4100,0000,,0.0,,ice 1003286                                   1003,286             ARIN,VP,N,,,1231,2023-12-31,,,H        2,19780
1003287,1,2023-08-23,202308,2023,1200,0000,,1338.54,,ice 1003287                                   1003,287             ARIN,VP,N,,,1230,2023-12-30,2023-07-18,,H        9,51496
1003287,2,2023-08-23,202308,2023,4100,0000,,0.0,,ice 1003287                                   1003,287             ARIN,VP,N,,,1230,2023-12-30,,,H        9,51496
1003288,1,2023-03-15,202303,2023,1200,0000,,8842.65,,ice 1003288                                   1003,288             ARIN,VP,N,,,1230,2015-12-30,2015-05-03,,H        1,81292
1003288,2,2023-03-15,202303,2023,4100,0000,,0.0,,ice 1003288                                   1003,288             ARIN,VP,N,,,1230,2015-12-30,,,H        1,81292
1003289,1,2024-04-20,202404,2024,1200,0000,,8302.92,,ice 1003289                                   1003,289             ARIN,VP,N,,,1240,,,,H        2,45535
1003289,2,2024-04-20,202404,2024,4100,0000,,0.0,,ice 1003289                                   1003,289             ARIN,VP,N,,,1240,,,,H        2,45535
1003290,1,2024-10-26,202410,2024,1200,0000,,1999.84,,ice 1003290                                   1003,290             ARIN,VP,N,,,1241,,1926-12-14,,H        6,67419
1003290,2,2024-10-26,202410,2024,4100,0000,,0.0,,ice 1003290                                   1003,290             ARIN,VP,N,,,1241,,,,H        6,67419
1003291,1,2023-05-02,202305,2023,1200,0000,,1776.5,,ice 1003291                                   1003,291             ARIN,VP,N,,,1230,2002-12-30,,,H        1,62996
1003291,2,2023-05-02,202305,2023,4100,0000,,0.0,,ice 1003291                                   1003,291             ARIN,VP,N,,,1230,2002-12-30,,,H        1,62996
1003292,1,2023-09-28,202309,2023,1200,0000,,972.94,,ice 1003292                                   1003,292             ARIN,VP,N,,,1230,2028-12-30,,,H        7,48520
1003292,2,2023-09-28,202309,2023,4100,0000,,0.0,,ice 1003292                                   1003,292             ARIN,VP,N,,,1230,2028-12-30,,,H        7,48520
1003293,1,2024-11-22,202411,2024,1200,0000,,1745.6,,ice 1003293                                   1003,293             ARIN,VP,N,,,1241,,,,H        7,78776
1003293,2,2024-11-22,202411,2024,4100,0000,,0.0,,ice 1003293                                   1003,293             ARIN,VP,N,,,1241,,2022-04-13,,H        7,78776
1003294,1,2023-10-31,202310,2023,1200,0000,,367.27,,ice 1003294                                   1003,294             ARIN,VP,N,,,1231,1931-12-31,,,H        2,77817
1003294,2,2023-10-31,202310,2023,4100,0000,,0.0,,ice 1003294                                   1003,294             ARIN,VP,N,,,1231,1931-12-31,1931-04-17,,H        2,77817
1003295,1,2023-10-21,202310,2023,1200,0000,,1548.39,,ice 1003295                                   1003,295             ARIN,VP,N,,,1231,1921-12-31,,,H        7,28070
1003295,2,2023-10-21,202310,2023,4100,0000,,0.0,,ice 1003295                                   1003,295             ARIN,VP,N,,,1231,1921-12-31,,,H        7,28070
1003296,1,2023-02-20,202302,2023,1200,0000,,1874.94,,ice 1003296                                   1003,296             ARIN,VP,N,,,1230,2020-12-30,,,H        2,78715
1003296,2,2023-02-20,202302,2023,4100,0000,,0.0,,ice 1003296                                   1003,296             ARIN,VP,N,,,1230,2020-12-30,,,H        2,78715
1003297,1,2023-09-03,202309,2023,1200,0000,,3170.87,,ice 1003297                                   1003,297             ARIN,VP,N,,,1230,2003-12-30,2003-01-01,,H        5,65125
1003297,2,2023-09-03,202309,2023,4100,0000,,0.0,,ice 1003297                                   1003,297             ARIN,VP,N,,,1230,2003-12-30,,,H        5,65125
1003298,1,2023-03-25,202303,2023,1200,0000,,235.69,,ice 1003298                                   1003,298             ARIN,VP,N,,,1230,2025-12-30,,,H        8,65212
1003298,2,2023-03-25,202303,2023,4100,0000,,0.0,,ice 1003298                                   1003,298             ARIN,VP,N,,,1230,2025-12-30,,,H        8,65212
1003299,1,2024-03-30,202403,2024,1200,0000,,30099.37,,ice 1003299                                   1003,299             ARIN,VP,N,,,1240,,2030-11-23,,H        8,78121
1003299,2,2024-03-30,202403,2024,4100,0000,,0.0,,ice 1003299                                   1003,299             ARIN,VP,N,,,1240,,2030-09-15,,H        8,78121
1003300,1,2023-06-04,202306,2023,1200,0000,,997.47,,ice 1003300                                   1003,300             ARIN,VP,N,,,1230,2004-12-30,,,H        5,39504
1003300,2,2023-06-04,202306,2023,4100,0000,,0.0,,ice 1003300                                   1003,300             ARIN,VP,N,,,1230,2004-12-30,2004-05-19,,H        5,39504
1003301,1,2024-10-16,202410,2024,1200,0000,,939.32,,ice 1003301                                   1003,301             ARIN,VP,N,,,1241,,,,H        6,24716
1003301,2,2024-10-16,202410,2024,4100,0000,,0.0,,ice 1003301                                   1003,301             ARIN,VP,N,,,1241,,1916-09-21,,H        6,24716
1003302,1,2024-08-11,202408,2024,1200,0000,,440.32,,ice 1003302                                   1003,302             ARIN,VP,N,,,1240,,,,H        9,23189
1003302,2,2024-08-11,202408,2024,4100,0000,,0.0,,ice 1003302                                   1003,302             ARIN,VP,N,,,1240,,,,H        9,23189
1003303,1,2023-04-03,202304,2023,1200,0000,,1798.3,,ice 1003303                                   1003,303             ARIN,VP,N,,,1230,2003-12-30,,,H        4,91644
1003303,2,2023-04-03,202304,2023,4100,0000,,0.0,,ice 1003303                                   1003,303             ARIN,VP,N,,,1230,2003-12-30,,,H        4,91644
1003304,1,2024-07-30,202407,2024,1200,0000,,4349.93,,ice 1003304                                   1003,304             ARIN,VP,N,,,1240,,,,H        1,39916
1003304,2,2024-07-30,202407,2024,4100,0000,,0.0,,ice 1003304                                   1003,304             ARIN,VP,N,,,1240,,,,H        1,39916
1003305,1,2024-02-25,202402,2024,1200,0000,,5567.53,,ice 1003305                                   1003,305             ARIN,VP,N,,,1240,,,,H        9,51881
1003305,2,2024-02-25,202402,2024,4100,0000,,0.0,,ice 1003305                                   1003,305             ARIN,VP,N,,,1240,,,,H        9,51881
1003306,1,2024-08-12,202408,2024,1200,0000,,1711.25,,ice 1003306                                   1003,306             ARIN,VP,N,,,1240,,2012-09-19,,H        5,39677
1003306,2,2024-08-12,202408,2024,4100,0000,,0.0,,ice 1003306                                   1003,306             ARIN,VP,N,,,1240,,,,H        5,39677
1003307,1,2023-04-27,202304,2023,1200,0000,,1765.25,,ice 1003307                                   1003,307             ARIN,VP,N,,,1230,2027-12-30,,,H        2,83664
1003307,2,2023-04-27,202304,2023,4100,0000,,0.0,,ice 1003307                                   1003,307             ARIN,VP,N,,,1230,2027-12-30,,,H        2,83664
1003308,1,2024-04-27,202404,2024,1200,0000,,3744.06,,ice 1003308                                   1003,308             ARIN,VP,N,,,1240,,,,H        6,91123
1003308,2,2024-04-27,202404,2024,4100,0000,,0.0,,ice 1003308                                   1003,308             ARIN,VP,N,,,1240,,,,H        6,91123
1003309,1,2023-08-23,202308,2023,1200,0000,,296.7,,ice 1003309                                   1003,309             ARIN,VP,N,,,1230,2023-12-30,,,H        1,61708
