invoice_number,customer_id,invoice_date,due_date,ship_date,po_number,reference1,reference2,invoice_amount,tax_amount,freight_amount,discount_amount,amount_paid,current_balance,status,hold_flag,dispute_flag,dispute_reason,payment_terms,document_type,division,gl_account,gl_post_date,gl_posted_flag,created_date,updated_date,updated_time,updated_by,batch_session
1002672,100182,2023-10-26,2023-12-10,2023-10-24,PO-38917,strategize intuitive action-it,,28883.32,2038.35,0.0,,,,00,1,1,200,,, 12,31026Y1231,,1,,,, 766924,
1002673,100357,2023-11-15,2023-11-30,2023-11-12,PO-43367,whiteboard cross-platform web-,,842.42,14.34,0.0,0.0,,,00,1,1,200,,, 12,31115Y1231,,9,,,, 900380,
1002674,100387,2024-10-30,2024-11-29,2024-10-28,PO-68965,unleash e-business relationshi,,1947.73,64.48,0.0,0.0,,,00,1,1,200,,, 12,41030Y1241,,2,,,, 780776,
1002675,100019,2024-06-27,2024-07-27,2024-06-26,PO-86517,deliver dynamic eyeballs,,727.71,7.57,0.0,,,,00,1,1,200,,, 12,40627Y1240,,2,,,, 768605,
1002676,100417,2024-04-20,2024-06-04,2024-04-16,PO-54993,extend bricks-and-clicks appli,,8778.04,350.89,0.0,,,,00,1,1,200,,, 12,40420Y1240,,0,,,, 738291,
1002677,100005,2023-01-12,2023-02-26,2023-01-08,PO-37161,embrace front-end infrastructu,,3673.18,354.59,0.0,0.0,,,00,1,1,200,,, 12,30112Y1230,2012-12-30,5,,,, 846245,
1002678,100095,2023-10-30,2023-11-29,2023-10-25,PO-80078,transform world-class web serv,,6612.4,46.65,0.0,,,,00,1,1,200,,, 12,31030Y1231,,2,,,, 822963,
1002679,100233,2024-01-23,2024-03-08,2024-01-18,,incubate revolutionary systems,,1261.07,83.13,0.0,,,,00,1,1,200,,, 12,40123Y1240,,3,,,, 710988,
1002680,100446,2023-01-22,2023-03-08,2023-01-18,,iterate magnetic functionaliti,,6335.42,533.36,42.17,,,,00,1,1,200,,, 12,30122Y1230,,6,,,, 723525,
1002681,100174,2024-02-05,2024-02-20,2024-02-04,,optimize granular synergies,,571.39,4.87,4.72,0.0,,,00,1,1,200,,, 12,40205Y1240,,0,,,, 623028,
1002682,100048,2023-11-08,2023-12-08,2023-11-04,PO-16991,iterate compelling e-commerce,,1760.86,66.19,0.0,,,,00,1,1,200,,, 12,31108Y1231,,2,,,, 674739,
1002683,100412,2024-11-20,2024-12-05,2024-11-16,,aggregate visionary e-services,,998.39,3.81,0.0,0.0,,,00,1,1,200,,, 12,41120Y1241,,2,,,, 441916,
1002684,100215,2023-06-13,2023-07-13,2023-06-08,PO-19290,productize enterprise relation,,1025.09,13.25,0.0,,,,00,1,1,200,,, 12,30613Y1230,,2,,,, 499477,
1002685,100196,2024-04-12,2024-05-12,2024-04-09,PO-54646,benchmark clicks-and-mortar co,,1294.68,85.46,0.0,0.0,,,00,1,1,200,,, 12,40412Y1240,,7,,,, 459933,
1002686,100328,2023-12-24,2024-02-07,2023-12-22,PO-60688,envisioneer dynamic applicatio,,30651.91,2992.43,0.0,,,,00,1,1,200,,, 12,31224Y1231,,5,,,, 690500,
1002687,100378,2023-08-20,2023-09-04,2023-08-17,PO-83289,strategize customized solution,,1336.77,59.23,0.0,,,,00,1,1,200,,, 12,30820Y1230,,6,,,, 754589,
1002688,100185,2023-07-03,2023-08-02,2023-07-02,PO-97652,expedite clicks-and-mortar app,,1895.71,130.74,0.0,0.0,,,00,1,1,200,,, 12,30703Y1230,,2,,,, 776580,
1002689,100265,2023-07-17,2023-08-31,2023-07-16,PO-34244,brand rich action-items,,2476.23,188.02,0.0,,,,00,1,1,200,,, 12,30717Y1230,,8,,,, 413911,
1002690,100442,2023-09-16,2023-10-16,2023-09-14,,deliver cutting-edge users,,1833.82,90.12,31.97,,,,00,1,1,200,,, 12,30916Y1230,2016-12-31,1,,,, 242088,
1002691,100251,2023-08-30,2023-09-29,2023-08-25,,transform global applications,,667.61,51.07,46.32,,,,00,1,1,200,,, 12,30830Y1230,,9,,,, 297711,
1002692,100437,2024-10-06,2024-11-05,2024-10-03,PO-47451,enable turn-key niches,,7559.04,516.44,0.0,,,,00,1,1,200,,, 12,41006Y1241,,2,,,, 872574,
1002693,100374,2024-10-15,2024-10-30,2024-10-14,PO-21829,innovate robust networks,,511.17,10.24,23.36,,,,00,1,1,200,,, 12,41015Y1241,,1,,,, 935942,
1002694,100381,2023-01-11,2023-02-25,2023-01-06,PO-84472,evolve distributed architectur,,1796.92,99.13,0.0,0.0,,,00,1,1,200,,, 12,30111Y1230,2011-12-30,4,,,, 841764,
1002695,100013,2024-07-28,2024-08-12,2024-07-26,PO-95905,revolutionize value-added para,,354.08,28.94,0.0,,,,00,1,1,200,,, 12,40728Y1240,,7,,,, 261337,
1002696,100175,2024-05-05,2024-05-20,2024-05-04,,matrix robust systems,,372.24,0.3,0.0,,,,00,1,1,200,,, 12,40505Y1240,,6,,,, 877009,
1002697,100388,2023-08-22,2023-09-06,2023-08-21,,strategize visionary e-service,,1959.31,51.33,0.0,,,,00,1,1,200,,, 12,30822Y1230,,6,,,, 904401,
1002698,100366,2023-07-26,2023-08-25,2023-07-24,PO-48057,iterate wireless networks,,1322.14,91.48,42.75,,,,00,1,1,200,,, 12,30726Y1230,2026-12-31,1,,,, 221608,
1002699,100409,2024-12-08,2025-02-06,2024-12-07,PO-36714,engage efficient platforms,,10242.38,26.55,0.0,0.0,,,00,1,1,200,,, 12,41208Y1241,,2,,,, 187643,
1002700,100120,2023-08-21,2023-10-05,2023-08-16,PO-16650,maximize enterprise models,,6774.51,196.46,56.05,,,,00,1,1,200,,, 12,30821Y1230,2021-12-30,9,,,, 671511,
1002701,100345,2023-03-21,2023-05-05,2023-03-18,,implement cross-media technolo,,5754.63,40.42,0.0,,,,00,1,1,200,,, 12,30321Y1230,2021-12-30,6,,,, 964552,
1002702,100304,2024-04-10,2024-04-25,2024-04-09,PO-35191,visualize virtual convergence,,196.92,11.34,0.0,,,,00,1,1,200,,, 12,40410Y1240,,9,,,, 511623,
1002703,100298,2024-12-06,2025-01-20,2024-12-04,,benchmark revolutionary soluti,,7543.54,525.17,0.0,0.0,,,00,1,1,200,,, 12,41206Y1241,,2,,,, 756445,
1002704,100213,2024-09-19,2024-11-18,2024-09-18,,implement distributed communit,,27007.52,2678.34,71.15,,,,00,1,1,200,,, 12,40919Y1240,,1,,,, 328227,
1002705,100368,2024-08-25,2024-09-24,2024-08-24,PO-13954,harness customized e-business,,1186.14,66.8,0.0,0.0,,,00,1,1,200,,, 12,40825Y1240,,1,,,, 350796,
1002706,100384,2023-01-27,2023-03-28,2023-01-24,PO-66342,innovate bleeding-edge channel,,14267.49,226.69,98.61,,,,00,1,1,200,,, 12,30127Y1230,2027-12-30,7,,,, 617045,
1002707,100041,2023-11-23,2023-12-23,2023-11-21,PO-95592,deploy plug-and-play architect,,330.49,17.16,34.49,0.0,,,00,1,1,200,,, 12,31123Y1231,,1,,,, 259408,
1002708,100121,2024-04-06,2024-04-21,2024-04-04,PO-94212,e-enable frictionless delivera,,167.72,6.33,11.77,,,,00,1,1,200,,, 12,40406Y1240,,9,,,, 863456,
1002709,100041,2024-12-27,2025-01-26,2024-12-26,PO-67605,optimize 24/365 content,,183.54,17.85,0.0,0.0,,,00,1,1,200,,, 12,41227Y1241,,2,,,, 297093,
1002710,100404,2024-03-22,2024-04-06,2024-03-18,,syndicate killer users,,1742.42,106.65,20.58,,,,00,1,1,200,,, 12,40322Y1240,,7,,,, 722652,
1002711,100326,2024-05-25,2024-06-24,2024-05-20,,aggregate vertical deliverable,,705.68,64.5,96.78,,,,00,1,1,200,,, 12,40525Y1240,,6,,,, 243576,
1002712,100408,2023-06-24,2023-07-24,2023-06-21,PO-11166,scale best-of-breed functional,,646.07,44.58,0.0,,,,00,1,1,200,,, 12,30624Y1230,,6,,,, 708171,
1002713,100262,2023-11-23,2023-12-23,2023-11-21,,implement viral architectures,,1759.97,11.56,0.0,,,,00,1,1,200,,, 12,31123Y1231,,9,,,, 412732,
1002714,100116,2023-05-02,2023-05-17,2023-04-27,PO-82359,implement collaborative initia,,859.94,68.72,0.0,0.0,,,00,1,1,200,,, 12,30502Y1230,2002-12-31,1,2002-01-12,,, 753316,
1002715,100464,2023-02-28,2023-03-15,2023-02-26,PO-52601,harness 24/7 e-services,,1371.96,33.39,0.0,0.0,,,00,1,1,200,,, 12,30228Y1230,2028-12-30,7,,,, 979196,
1002716,100369,2023-02-26,2023-03-13,2023-02-25,,syndicate next-generation mark,,227.24,8.5,74.27,,,,00,1,1,200,,, 12,30226Y1230,2026-12-31,0,2032-05-20,,, 704093,
1002717,100224,2023-10-24,2023-11-23,2023-10-22,PO-81127,grow rich partnerships,,8035.51,774.51,51.94,,,,00,1,1,200,,, 12,31024Y1231,,7,,,, 316207,
1002718,100290,2024-07-25,2024-08-24,2024-07-23,PO-14265,transition global paradigms,,1478.78,28.9,84.12,,,,00,1,1,200,,, 12,40725Y1240,,2,,,, 828610,
1002719,100126,2023-04-24,2023-05-24,2023-04-21,PO-72863,grow turn-key systems,,4700.75,206.35,0.0,,,,00,1,1,200,,, 12,30424Y1230,2024-12-31,0,,,, 378657,
1002720,100052,2024-03-31,2024-04-30,2024-03-29,,redefine viral action-items,,4536.05,222.76,0.0,,,,00,1,1,200,,, 12,40331Y1240,,0,,,, 461975,
1002721,100472,2023-11-01,2023-11-16,2023-10-29,PO-10638,synergize visionary models,,503.58,22.27,0.0,,,,00,1,1,200,,, 12,31101Y1231,,6,,,, 208463,
1002722,100058,2024-09-28,2024-10-13,2024-09-27,PO-38072,leverage real-time metrics,,1548.73,41.72,36.99,,,,00,1,1,200,,, 12,40928Y1240,,1,,,, 497666,
1002723,100473,2023-10-03,2023-11-02,2023-09-29,PO-35984,facilitate plug-and-play partn,,323.2,13.38,0.0,,,,00,1,1,200,,, 12,31003Y1231,1903-12-31,2,,,, 179826,
1002724,100047,2024-02-25,2024-03-26,2024-02-22,PO-45338,deploy compelling portals,,1129.51,18.79,2.21,,,,00,1,1,200,,, 12,40225Y1240,,9,,,, 467666,
1002725,100482,2024-06-27,2024-07-27,2024-06-22,PO-40339,harness bleeding-edge systems,,664.77,49.29,0.0,,,,00,1,1,200,,, 12,40627Y1240,,9,,,, 574037,
1002726,100047,2023-11-20,2023-12-20,2023-11-17,,monetize seamless methodologie,,1979.55,159.74,0.0,0.0,,,00,1,1,200,,, 12,31120Y1231,,0,,,, 988772,
1002727,100301,2024-01-24,2024-02-23,2024-01-23,PO-22152,iterate world-class channels,,4187.55,171.8,0.0,,,,00,1,1,200,,, 12,40124Y1240,,9,,,, 533756,
1002728,100344,2024-11-23,2024-12-23,2024-11-20,PO-22974,maximize scalable initiatives,,1962.95,29.87,95.65,0.0,,,00,1,1,200,,, 12,41123Y1241,,2,,,, 998881,
1002729,100387,2023-03-18,2023-04-17,2023-03-17,PO-52577,re-contextualize sticky initia,,1938.63,86.27,20.77,0.0,,,00,1,1,200,,, 12,30318Y1230,2018-12-31,0,,,, 761631,
1002730,100239,2024-10-14,2024-10-29,2024-10-09,PO-63266,generate bleeding-edge users,,119.33,9.43,0.0,,,,00,1,1,200,,, 12,41014Y1241,,2,,,, 478233,
1002731,100016,2023-12-02,2024-01-01,2023-12-01,,envisioneer next-generation mo,,5892.36,41.03,0.0,0.0,,,00,1,1,200,,, 12,31202Y1231,,2,,,, 758888,
1002732,100135,2023-02-14,2023-03-16,2023-02-13,PO-32638,deploy value-added metrics,,1211.55,22.88,47.39,,,,00,1,1,200,,, 12,30214Y1230,,2,,,, 698120,
1002733,100178,2023-06-02,2023-07-17,2023-05-30,PO-60750,optimize magnetic portals,,37063.77,2136.36,12.41,0.0,,,00,1,1,200,,, 12,30602Y1230,,2,,,, 704061,
1002734,100177,2023-05-10,2023-06-09,2023-05-07,PO-27095,synthesize turn-key mindshare,,728.63,60.86,75.16,,,,00,1,1,200,,, 12,30510Y1230,,2,,,, 459446,
1002735,100090,2024-11-03,2024-12-03,2024-11-02,PO-68566,monetize cross-media architect,,550.44,53.24,0.0,0.0,,,00,1,1,200,,, 12,41103Y1241,,1,,,, 384061,
1002736,100165,2023-05-31,2023-06-30,2023-05-30,PO-37899,incubate B2C action-items,,1029.72,68.19,0.0,0.0,,,00,1,1,200,,, 12,30531Y1230,2031-12-31,1,,,, 339026,
1002737,100437,2023-09-20,2023-10-20,2023-09-19,,empower world-class systems,,2460.76,68.53,60.6,0.0,,,00,1,1,200,,, 12,30920Y1230,2020-12-31,0,,,, 113379,
1002738,100247,2024-09-22,2024-10-07,2024-09-18,PO-19816,cultivate cross-platform info-,,1201.13,113.62,0.0,0.0,,,00,1,1,200,,, 12,40922Y1240,,2,,,, 874306,
1002739,100129,2024-04-10,2024-05-25,2024-04-05,,strategize dynamic users,,6842.94,185.16,94.65,,,,00,1,1,200,,, 12,40410Y1240,,9,,,, 994631,
1002740,100156,2023-05-28,2023-06-27,2023-05-26,PO-81017,leverage real-time methodologi,,512.71,36.18,0.0,0.0,,,00,1,1,200,,, 12,30528Y1230,,7,,,, 770990,
1002741,100114,2023-12-05,2024-01-19,2023-11-30,,synergize one-to-one web servi,,26752.7,1804.48,71.29,0.0,,,00,1,1,200,,, 12,31205Y1231,,6,,,, 150622,
1002742,100489,2024-07-18,2024-09-01,2024-07-14,,unleash enterprise application,,2246.69,198.89,0.0,,,,00,1,1,200,,, 12,40718Y1240,,2,,,, 458247,
1002743,100275,2023-07-03,2023-07-18,2023-06-29,PO-98491,deploy viral e-tailers,,604.33,53.39,6.47,,,,00,1,1,200,,, 12,30703Y1230,,6,,,, 928790,
1002744,100318,2024-05-14,2024-06-28,2024-05-13,PO-25631,seize efficient info-mediaries,,3498.36,326.17,48.76,,,,00,1,1,200,,, 12,40514Y1240,,9,,,, 415303,
1002745,100496,2024-09-27,2024-10-27,2024-09-22,PO-41603,reinvent transparent deliverab,,922.39,23.48,8.17,,,,00,1,1,200,,, 12,40927Y1240,,0,,,, 895081,
1002746,100308,2023-05-19,2023-06-18,2023-05-14,PO-95397,embrace B2C ROI,,5117.29,409.51,0.0,0.0,,,00,1,1,200,,, 12,30519Y1230,,7,,,, 844959,
1002747,100099,2023-03-07,2023-05-06,2023-03-03,PO-17406,generate virtual e-services,,15852.89,1585.27,0.0,0.0,,,00,1,1,200,,, 12,30307Y1230,2007-12-30,6,,,, 687535,
1002748,100297,2023-01-01,2023-01-16,2022-12-31,,engineer impactful ROI,,1797.24,113.68,0.0,,,,00,1,1,200,,, 12,30101Y1230,2001-12-30,9,,,, 862392,
1002749,100410,2023-07-03,2023-08-02,2023-06-28,PO-17917,drive mission-critical mindsha,,5994.34,18.46,75.5,,,,00,1,1,200,,, 12,30703Y1230,,1,,,, 528971,
1002750,100355,2023-07-23,2023-08-22,2023-07-21,PO-38181,e-enable frictionless vortals,,4652.8,338.73,0.0,,,,00,1,1,200,,, 12,30723Y1230,,5,,,, 777995,
1002751,100193,2024-11-04,2025-01-03,2024-10-30,,incentivize strategic portals,,25671.84,1052.2,0.0,0.0,,,00,1,1,200,,, 12,41104Y1241,,2,,,, 905868,
1002752,100382,2023-06-19,2023-07-19,2023-06-14,PO-12775,strategize magnetic web-readin,,101.05,0.14,0.0,,,,00,1,1,200,,, 12,30619Y1230,2019-12-31,0,,,, 148908,
1002753,100431,2024-01-04,2024-02-03,2023-12-31,PO-66969,brand collaborative solutions,,3213.71,167.17,0.0,,,,00,1,1,200,,, 12,40104Y1240,,5,,,, 335715,
1002754,100088,2024-03-23,2024-04-22,2024-03-18,,monetize customized applicatio,,265.85,21.28,70.63,,,,00,1,1,200,,, 12,40323Y1240,,1,,,, 384499,
1002755,100318,2023-10-05,2023-11-19,2023-10-03,PO-55562,grow mission-critical e-commer,,2390.96,166.23,0.0,0.0,,,00,1,1,200,,, 12,31005Y1231,,0,,,, 993829,
1002756,100252,2024-06-05,2024-07-05,2024-06-02,PO-65976,visualize global infrastructur,,8185.99,551.08,0.0,,,,00,1,1,200,,, 12,40605Y1240,,7,2050-05-23,,, 514362,
1002757,100193,2024-08-02,2024-10-01,2024-08-01,PO-86805,streamline next-generation ROI,,35464.18,318.51,0.0,,,,00,1,1,200,,, 12,40802Y1240,,2,,,, 622622,
1002758,100253,2024-01-27,2024-03-12,2024-01-25,PO-17996,synergize distributed function,,6196.55,2.16,4.04,,,,00,1,1,200,,, 12,40127Y1240,,4,,,, 558713,
1002759,100095,2023-02-06,2023-03-08,2023-02-02,PO-43513,innovate virtual e-tailers,,4574.82,453.68,0.0,,,,00,1,1,200,,, 12,30206Y1230,2006-12-30,2,,,, 280177,
1002760,100493,2023-09-21,2023-10-21,2023-09-20,PO-70482,grow virtual deliverables,,868.19,38.49,0.0,,,,00,1,1,200,,, 12,30921Y1230,,6,,,, 913233,
1002761,100405,2023-07-31,2023-08-30,2023-07-28,,target killer interfaces,,1353.0,51.56,0.0,,,,00,1,1,200,,, 12,30731Y1230,2031-12-31,1,,,, 384964,
1002762,100247,2023-06-28,2023-07-13,2023-06-23,,iterate distributed architectu,,919.48,44.01,0.0,,,,00,1,1,200,,, 12,30628Y1230,2028-12-30,7,,,, 702675,
1002763,100317,2024-06-27,2024-08-11,2024-06-23,PO-37376,productize B2C mindshare,,9851.0,60.93,84.06,0.0,,,00,1,1,200,,, 12,40627Y1240,,1,,,, 242609,
1002764,100261,2023-06-01,2023-07-01,2023-05-29,PO-30885,matrix wireless content,,4910.28,106.6,0.0,,,,00,1,1,200,,, 12,30601Y1230,,5,,,, 342092,
1002765,100247,2024-08-14,2024-08-29,2024-08-12,,generate rich technologies,,451.66,35.52,21.91,0.0,,,00,1,1,200,,, 12,40814Y1240,,1,,,, 949255,
1002766,100123,2023-11-13,2023-11-28,2023-11-08,PO-50919,incentivize dot-com experience,,1491.43,122.98,71.44,,,,00,1,1,200,,, 12,31113Y1231,,8,,,, 786796,
1002767,100111,2024-05-11,2024-05-26,2024-05-08,,enhance mission-critical marke,,325.88,29.2,0.0,,,,00,1,1,200,,, 12,40511Y1240,,0,,,, 898661,
1002768,100105,2023-10-11,2023-10-26,2023-10-07,PO-20812,incentivize enterprise e-comme,,1429.04,90.35,0.0,0.0,,,00,1,1,200,,, 12,31011Y1231,1911-12-31,2,,,, 477537,
1002769,100345,2023-04-15,2023-05-30,2023-04-14,PO-94111,empower bricks-and-clicks vort,,5381.79,294.61,26.94,,,,00,1,1,200,,, 12,30415Y1230,2015-12-31,0,,,, 489739,
1002770,100400,2023-01-02,2023-01-17,2022-12-29,PO-95530,whiteboard open-source bandwid,,1883.45,127.61,0.0,,,,00,1,1,200,,, 12,30102Y1230,,3,,,, 504920,
1002771,100160,2024-11-25,2025-01-09,2024-11-23,,orchestrate granular networks,,4325.76,305.41,0.0,0.0,,,00,1,1,200,,, 12,41125Y1241,,2,,,, 798024,
1002772,100371,2023-03-17,2023-04-16,2023-03-14,,implement extensible deliverab,,5854.41,130.24,0.0,,,,00,1,1,200,,, 12,30317Y1230,2017-12-31,2,,,, 847937,
1002773,100078,2024-06-17,2024-07-02,2024-06-14,PO-44481,revolutionize next-generation,,1332.63,60.01,0.0,0.0,,,00,1,1,200,,, 12,40617Y1240,,1,,,, 239236,
1002774,100279,2023-05-14,2023-06-28,2023-05-09,PO-71439,synergize clicks-and-mortar te,,9928.4,211.86,3.8,,,,00,1,1,200,,, 12,30514Y1230,,1,,,, 804779,
1002775,100275,2023-03-17,2023-04-01,2023-03-15,,morph open-source solutions,,876.26,59.39,0.0,,,,00,1,1,200,,, 12,30317Y1230,,2,,,, 634573,
1002776,100200,2023-03-19,2023-04-18,2023-03-16,PO-99251,transition enterprise channels,,1563.61,128.88,0.0,,,,00,1,1,200,,, 12,30319Y1230,,0,,,, 862822,
1002777,100015,2024-12-05,2025-01-04,2024-11-30,PO-97961,deploy integrated functionalit,,2149.9,2.51,0.0,0.0,,,00,1,1,200,,, 12,41205Y1241,,2,,,, 522861,
1002778,100345,2023-08-22,2023-10-06,2023-08-19,PO-85629,syndicate magnetic eyeballs,,5119.68,507.09,0.0,,,,00,1,1,200,,, 12,30822Y1230,,1,,,, 657729,
1002779,100228,2023-02-10,2023-03-27,2023-02-09,,reinvent efficient eyeballs,,3219.52,180.14,0.0,,,,00,1,1,200,,, 12,30210Y1230,,0,,,, 294194,
1002780,100167,2024-02-22,2024-03-23,2024-02-19,PO-62486,seize real-time portals,,231.97,10.9,0.0,,,,00,1,1,200,,, 12,40222Y1240,,1,,,, 809890,
1002781,100235,2023-02-25,2023-04-11,2023-02-20,PO-88181,optimize value-added methodolo,,3654.61,209.32,22.79,,,,00,1,1,200,,, 12,30225Y1230,,1,,,, 107573,
1002782,100107,2024-01-12,2024-01-27,2024-01-09,,utilize frictionless action-it,,600.7,20.9,28.6,,,,00,1,1,200,,, 12,40112Y1240,,9,1921-10-04,,, 161035,
1002783,100271,2023-09-10,2023-09-25,2023-09-06,PO-59829,re-contextualize proactive e-c,,1083.08,3.39,0.0,,,,00,1,1,200,,, 12,30910Y1230,,4,,,, 494309,
1002784,100119,2024-01-30,2024-02-29,2024-01-26,,enhance magnetic web services,,1429.21,139.06,0.0,,,,00,1,1,200,,, 12,40130Y1240,,4,,,, 966993,
1002785,100100,2024-07-11,2024-07-26,2024-07-08,PO-88432,morph ubiquitous networks,,506.02,36.92,0.0,,,,00,1,1,200,,, 12,40711Y1240,,1,,,, 546782,
1002786,100356,2024-06-20,2024-07-05,2024-06-19,PO-78078,optimize frictionless networks,,904.59,72.09,0.0,,,,00,1,1,200,,, 12,40620Y1240,,2,,,, 515582,
1002787,100383,2024-05-22,2024-07-06,2024-05-19,PO-68625,envisioneer virtual communitie,,9731.68,22.29,0.0,0.0,,,00,1,1,200,,, 12,40522Y1240,,5,,,, 698757,
1002788,100336,2024-01-06,2024-02-05,2024-01-03,,repurpose intuitive convergenc,,7217.65,479.59,0.0,,,,00,1,1,200,,, 12,40106Y1240,,0,2051-12-01,,, 933575,
1002789,100030,2024-01-07,2024-02-06,2024-01-06,PO-48356,cultivate synergistic channels,,808.2,49.81,0.0,,,,00,1,1,200,,, 12,40107Y1240,,2,,,, 788843,
1002790,100353,2023-10-14,2023-11-28,2023-10-10,PO-45638,implement 24/7 communities,,4291.72,407.54,0.0,,,,00,1,1,200,,, 12,31014Y1231,,4,,,, 556475,
1002791,100306,2023-09-01,2023-10-01,2023-08-30,PO-81971,integrate world-class markets,,1703.7,43.43,0.0,,,,00,1,1,200,,, 12,30901Y1230,,4,,,, 880350,
1002792,100410,2024-06-04,2024-07-04,2024-05-30,,empower innovative e-services,,8077.41,763.12,0.0,,,,00,1,1,200,,, 12,40604Y1240,,2,,,, 507886,
1002793,100232,2023-02-09,2023-02-24,2023-02-06,PO-68004,transition frictionless relati,,410.29,40.51,0.0,,,,00,1,1,200,,, 12,30209Y1230,2009-12-30,3,,,, 722240,
1002794,100280,2023-12-22,2024-01-06,2023-12-20,PO-56499,expedite impactful eyeballs,,1860.25,100.41,0.0,,,,00,1,1,200,,, 12,31222Y1231,,0,,,, 735678,
1002795,100435,2023-06-18,2023-07-18,2023-06-16,PO-17570,envisioneer distributed market,,925.9,29.53,0.0,,,,00,1,1,200,,, 12,30618Y1230,,8,,,, 351389,
1002796,100024,2024-12-11,2024-12-26,2024-12-09,,innovate bleeding-edge info-me,,1120.71,63.95,0.0,0.0,,,00,1,1,200,,, 12,41211Y1241,,2,,,, 412654,
1002797,100412,2023-06-03,2023-06-18,2023-06-01,PO-34466,benchmark real-time eyeballs,,887.38,31.8,0.0,,,,00,1,1,200,,, 12,30603Y1230,,0,,,, 819353,
1002798,100191,2023-09-18,2023-10-03,2023-09-13,PO-37469,mesh vertical solutions,,449.99,37.01,0.0,,,,00,1,1,200,,, 12,30918Y1230,,1,,,, 425416,
1002799,100223,2023-10-27,2023-11-26,2023-10-26,,morph mission-critical technol,,1319.42,50.37,0.0,,,,00,1,1,200,,, 12,31027Y1231,,6,,,, 372165,
1002800,100234,2024-08-28,2024-10-27,2024-08-26,,benchmark revolutionary mindsh,,17429.21,750.0,12.25,,,,00,1,1,200,,, 12,40828Y1240,,0,,,, 146430,
1002801,100401,2024-12-12,2025-01-11,2024-12-09,PO-82253,engineer real-time web service,,313.97,18.04,0.0,0.0,,,00,1,1,200,,, 12,41212Y1241,,2,,,, 844657,
1002802,100266,2023-03-19,2023-05-03,2023-03-18,PO-88928,benchmark proactive vortals,,7398.61,519.32,0.0,,,,00,1,1,200,,, 12,30319Y1230,2019-12-30,6,,,, 325294,
1002803,100116,2023-06-04,2023-06-19,2023-06-02,PO-51373,synthesize frictionless platfo,,435.53,36.81,0.0,0.0,,,00,1,1,200,,, 12,30604Y1230,2004-12-30,7,,,, 100339,
1002804,100408,2023-07-04,2023-08-03,2023-07-03,PO-14085,morph collaborative networks,,1752.69,29.33,0.0,0.0,,,00,1,1,200,,, 12,30704Y1230,,7,,,, 293314,
1002805,100454,2024-05-20,2024-06-19,2024-05-15,,syndicate 24/7 models,,729.75,25.82,0.0,,,,00,1,1,200,,, 12,40520Y1240,,2,,,, 785847,
1002806,100429,2023-01-08,2023-01-23,2023-01-06,PO-91981,aggregate dot-com convergence,,363.11,10.72,0.0,,,,00,1,1,200,,, 12,30108Y1230,2008-12-31,0,,,, 491828,
1002807,100018,2024-01-04,2024-03-04,2023-12-30,PO-67412,empower impactful supply-chain,,44468.92,1494.35,0.0,0.0,,,00,1,1,200,,, 12,40104Y1240,,9,,,, 626035,
1002808,100230,2023-06-01,2023-07-16,2023-05-29,PO-29346,envisioneer efficient metrics,,8154.58,401.58,0.0,,,,00,1,1,200,,, 12,30601Y1230,,1,,,, 992012,
1002809,100109,2023-01-04,2023-02-03,2023-01-01,,enable magnetic interfaces,,36821.09,2766.05,84.96,0.0,,,00,1,1,200,,, 12,30104Y1230,2004-12-31,0,,,, 206339,
1002810,100322,2023-08-02,2023-09-01,2023-07-31,,matrix collaborative portals,,4803.08,73.82,0.0,,,,00,1,1,200,,, 12,30802Y1230,2002-12-30,9,,,, 393023,
1002811,100308,2023-03-19,2023-04-18,2023-03-18,PO-37944,implement dynamic e-commerce,,4177.13,401.72,0.0,0.0,,,00,1,1,200,,, 12,30319Y1230,,2,,,, 809070,
1002812,100039,2024-04-11,2024-05-11,2024-04-07,,seize end-to-end users,,47103.52,2219.45,0.0,,,,00,1,1,200,,, 12,40411Y1240,,0,,,, 367267,
1002813,100286,2023-07-25,2023-08-09,2023-07-21,PO-27210,monetize killer applications,,212.43,8.49,0.0,0.0,,,00,1,1,200,,, 12,30725Y1230,2025-12-31,2,,,, 134419,
1002814,100347,2023-10-21,2023-12-05,2023-10-18,PO-22229,enable impactful metrics,,3065.97,18.26,0.0,0.0,,,00,1,1,200,,, 12,31021Y1231,,9,,,, 215518,
1002815,100062,2024-12-12,2025-01-26,2024-12-07,,disintermediate end-to-end e-c,,5989.31,28.79,0.0,0.0,,,00,1,1,200,,, 12,41212Y1241,,2,,,, 799636,
1002816,100388,2024-02-13,2024-02-28,2024-02-08,PO-39052,streamline killer web services,,437.17,29.21,0.0,,,,00,1,1,200,,, 12,40213Y1240,,0,,,, 162167,
1002817,100097,2023-10-20,2023-11-19,2023-10-18,,mesh innovative bandwidth,,392.09,22.89,76.9,,,,00,1,1,200,,, 12,31020Y1231,,3,,,, 331904,
1002818,100060,2024-04-17,2024-05-17,2024-04-12,PO-23822,optimize interactive supply-ch,,1623.28,132.46,0.0,,,,00,1,1,200,,, 12,40417Y1240,,6,,,, 710980,
1002819,100375,2023-07-15,2023-08-29,2023-07-12,PO-55059,re-intermediate bleeding-edge,,4482.13,48.29,86.02,,,,00,1,1,200,,, 12,30715Y1230,2015-12-31,1,,,, 193379,
